index,userId,userName,userDescription,videos,,tname,fans,follows,videoNum,audioNum,articleNum,albumNum
2806,130209,奶茶姬,呆萌可爱大姐姐，分享走心好游戏 | 直播间：live.bilibili.com/10244 | 录播：奶茶姬の回忆小铺,【自我介绍】最甜不过奶茶 呆萌主播奶茶姬新形象 (?′?`?);【经典回顾】揭露steam情报局黑暗面 职场霸凌奶茶落泪QAQ;【每周游戏推荐】销量500w，连续霸榜steam，这款不到1G的游戏竟让我如此上头！,综合;日常;单机游戏,综合,108167,373,216,0,0,810
1906,278389730,fps小分队,欢迎关注微博及微信公众号：fps小分队，每天为你带来最新最权威的FPS游戏资讯~小分队QQ粉丝群：700673635,【爷青回】fps小分队自制战地国人Top击杀时刻#17期;【牛年新春快乐！】fps小分队自制使命召唤国人Top时刻#15期;fps小分队最后致意——后会有期！,网络游戏;网络游戏;网络游戏,网络游戏,39655,372,879,15,970,3540
287,2047074,卑鄙的南瓜骨头,bilibili答题区UP主，万物皆可答题~~      / 商业合作私信或者QQ ：577355963    微信：13894309529,油 田 争 夺 战;焯 鬼 论 战;2021全明星答题！！,鬼畜剧场;鬼畜剧场;鬼畜剧场,鬼畜调教,800180,371,238,0,0,34
3131,23513862,再肝剁手,我无所谓！,杏辞洛天依 - 极乐净土;兰序言和 - 繁花;TDA蝶律乐正绫 - 云裳谣,MMD·3D;MMD·3D;MMD·3D,MMD·3D,425674,369,527,0,0,421
1589,91254197,LOL小绿毛资讯,"主更LOL最新资讯爆料视频,帮你第一时间了解游戏改动!感兴趣,欢迎关注呀~商务请私信！",,,暂无tag,940633,369,1256,0,0,144
4902,21262795,钞能力毛毛,龟速更新 集集震撼 随大厂出海满世界做战略投资的毛毛,,,暂无tag,352610,369,36,0,5,52
766,576858552,毬亚Maria,个人势，非全职，杂谈拉胯，唱歌难听，联动地藏。画师：ande?/爱发电：@akumaria,字字血泪！热爱暗影界的你?;魔兽世界9.2团本+大秘境-可爱少女音WA语音包分享【毬亚Maria】;奶到崩溃！把这首?爱你?发给所有乱吃技能的队友！【魔兽世界】,翻唱;网络游戏;翻唱,翻唱,28000,367,127,0,3,950
3378,1816182565,珞璃Official,您的私人恋爱咨询师。录播号:珞璃秘密收藏室粉丝群:637234748咨询投递：255006845@qq.com,【自我介绍】想成为大姐姐的脚凳吗？;VTB也会拉屎啊？;【催眠向】夜深了，听着老婆的呼吸声入眠吧,综合;综合;日常,综合,54260,367,85,1,2,271
3669,404449409,睿画三国,"画里三国话三国??每个三国人物都有自己的故事。
北京大学博士后/英国诺丁汉大学博士/业余插画师和说书人
商务微信:ruihuasanguo",【57】张飞，我们最陌生的熟人。熊虎之将，万人之敌，暴而无恩，以短取败。;【32】这才叫袁术：金主爸爸、山贼王、天才战略家，却把一手好牌打的稀烂;【55】历史上赵云不是常胜将军，只是救火队长、正义之剑、宝藏英雄，走下神坛的赵云还有人爱吗？,人文历史;人文历史;人文历史,人文·历史,104565,365,155,10,5,239
2596,66806831,cigar666,随缘更新的业余原创科普up | 目前不接受任何商业合作，勿扰,简明易懂的几何级数可视化展示 | manim制作;三体运动模拟（含行星） | python+manim制作;〔manim动画〕如何用尺规作图画一个苹果logo | 1K+行代码肝疼模拟,科学科普;计算机技术;野生技能协会,科学科普,26611,364,35,0,10,74
2328,2017611,利利那TD25,业余定格动画玩家，只做我喜欢的内容，催更也没啥用的水群：511081349。商务请站内私信具体内容。,RG初号机，暴走超神还原【定格动画】EVA定格补完计划01;爆肝200小时还原初音PV中骚操作【TD25定格动画】里表Lovers;你必须被我捅爆！今儿，就在卧室！【TD25定格动画|独家】高达SEED自由高达vsRG脉冲,短片·手书·配音;手办·模玩;手办·模玩,短片,579416,363,255,0,1,158
665,34646754,沉默寡言白河愁,"喜欢玩各种小游戏和怀旧游戏的笨蛋up主~ 
商业合作加qq271374252",这是我见过求生欲最强的玉米投手！;开局王炸！5秒结束战斗！就tm离谱！;超神级物理引擎,单机游戏;桌游棋牌;单机游戏,单机游戏,1659777,362,870,0,0,325
3114,32187114,改-放,ED头子 各位留个关注再走呗 商务合作 QQ 1786513974 我永远喜欢怪兽娘黑贞bx和神里 ,【崩坏3】我们为什么要玩一个不断挨骂的游戏？;【原神】蒙德CP大盘点！进来磕糖！小改改带你一起炒股;【原神/手书动画】谁  是  胡  桃,手机游戏;手机游戏;短片·手书·配音,手机游戏,258171,362,156,2,13,682
254,890489,没有龟壳的乌龟,微博@乌龟sui QQ音乐：没有龟壳的乌龟，聊天群：454268999。谢谢你们关注咱！,【洛天依民国风】八辈子【PV付】;【洛天依古风原创曲】权御天下【原创PV付】;【2016拜年祭单品】九九八十一【乐正绫 feat.洛天依】,VOCALOID·UTAU;VOCALOID·UTAU;VOCALOID·UTAU,VOCALOID·UTAU,190315,360,119,48,1,493
1760,105502937,足球故事-李治霖,商务V：lzlsw003 请备注来意,全程笑喷，你能绷的住？快乐足球10天王合集大放送！;足坛真神TOP：足球场为什么是露天的？因为上帝要看他踢球！;足坛真神TOP：C罗！传奇永不湮灭，魔王正在吟唱！,足球;足球;足球,足球,595993,360,151,0,0,26
4383,36576761,诗小雅Official,"喜欢唱歌的治愈系大贤者?感谢你的目光曾为我停留?
鸭鸭的王国：909172346   
",【翻唱】【音阙诗听 王梓钰】《大雪》 ?还记得与你的冬天?;【治愈系国V】中文自填词《再见夏天》【中日双语】;【大喜二创/MMD/翻唱】?旗袍和白丝太般配辣~一起摆摆摆摆?,翻唱;翻唱;MMD·3D,翻唱,65095,359,85,1,1,700
721,269415357,花花Haya,"普罗维登企划所属~来自雪国的精灵酒馆老板花花Haya!
商务合作联系haya@pdplive.net",【花花呀】绝地求生新出的载具竟然.............;当京华美少女打开了狼人杀的新玩法！;超温柔治愈女声翻唱.你,网络游戏;网络游戏;翻唱,网络游戏,346415,359,187,0,3,547
3130,32172331,战场ヶ原-,2022目标更新36个视频～ 个人up主合作请添加微信13027326337  催更小群：1007292499,【突破次元壁】50部动画角色联手拯救世界——命运观测者 上篇;“原来我们已经相遇这么久了”【原神周年庆】;千部补番合集！【21世纪1000部动画】辞去已无年少日 羁绊永结少年心！,MAD·AMV;GMV;MAD·AMV,MAD·AMV,485801,358,115,0,0,93
3228,413703,独立游戏蜥蜴君,喜欢玩独立游戏，喜欢做独立游戏，希望尽自己一点微薄之力让更多人知道好玩冷门的独游。独立游戏群1158969076,【steam推荐】2022年最值得期待的5款"沙盒+僵尸生存"类游戏！;【Steam推荐】2022年最受期待的10款种田游戏！（上）;神作预定！一款超级有潜力的冷门roguelike卡牌游戏—虚空穹牢,单机游戏;单机游戏;桌游棋牌,单机游戏,62457,358,270,0,5,10
4171,26139491,假美食po主,微博：假美食po主  商务合作：langlanghetaotao@163.com,（吃播）上海美食: 鲍师傅，红宝石，白玉兰，沈大成，哈尔滨食品厂,美食测评,美食测评,3625088,358,441,0,0,158
2898,51705359,亚军频道,一个专注制造业的自媒体！（合作V：yajunpd）,暗访杭州网红服装工厂，揭秘网红电商供应链全貌！【伟大的制造】;暗访莆田假鞋市场！《伟大的制造》;我做了一个雪地靴品牌《线头计划》,人文·历史;社会·美食·旅行;穿搭,人文·历史,837690,358,108,0,1,126
548,7552204,啊吗粽,动态发微博：@啊吗粽  啊和吗都是口字旁！！！,我 今 年 最 开 心 的 视 频 2 0 2 0;我 今 年 最 牛 的 视 频 2 0 2 0;对不起，让你们失望了,日常;搞笑;搞笑,日常,4271570,358,276,0,0,41
1002,1850091,Jannchie见齐,能做出让你们感动的视频真的是太好了~ zeroroku.com,B站游戏相关视频投稿发展史;见齐教你数据可视化;鼎盛、衰落、复兴！世界各国GDP(PPP)历史排行 1660-2016,社科·法律·心理;野生技能协会;人文历史,社科·法律·心理,232437,358,202,2,0,45
52,389088,KB呆又呆,家有短腿爱好游戏！合作邮箱670359047@qq.com,当你在吃鸡中偶遇到爸爸【KB呆又呆】;主人对短腿猫做出了这些动作……猫或人必须疯一个！;短腿猫第一次洗澡 居然爱上了洗澡盆不走了！,网络游戏;喵星人;喵星人,网络游戏,1435254,358,368,0,0,105
608,154506630,沛沛瑶呀爱吃糖呀,"bilibili2022年百大up小猪之一
微博：屁屁瑶呀",一不小心就到了网抑云的年龄【生日作】,舞蹈综合,舞蹈综合,246626,358,45,0,0,9
5364,36187475,居居boom,"想要减肥和进步的肥宅！居窝粉丝群号：929499652（欢迎来玩呀）合作可私聊～
",【居居】霜降~是你心上的小仙女吗~,中国舞,中国舞,128293,358,117,0,0,277
1353,395188578,爱上半导体,暂无简介,,,暂无tag,386398,358,70,0,1,14
378,7212583,设计师深海,一起学设计~公众号：设计师深海,圈圈圆圆圈圈;这，不可能！;一线之间,设计·创意;设计·创意;设计·创意,设计·创意,1349975,357,52,0,2,10
749,431311100,月见_tsuki,*:..?((ε(*′?ω?)っ?*?¨???*变开心魔法,【VUP·月见·翻唱】孑然妒火,翻唱,翻唱,24091,355,73,0,0,271
715,117906,阿伊蕾特Ayelet,"耐久超高的梦魔。普罗维登普普通通的打游戏机器 网上冲浪群:145353452  画师麻麻：Aeroides艾茵
",,,暂无tag,25737,355,58,0,1,716
205,210752,真栗,一个翻唱&游戏爱好者 感谢你的关注～商务合作联系：llmtob@163.com 粉丝2群：1038141557 录播搜索：真栗栗录播组,怀念泉水姐—柯南最经典主题曲「转动命运之轮」翻唱【真栗】;听说点进来的人都被甜疯了！！【月牙湾】;UP主，快把邓紫棋吐出来！【来自天堂的魔鬼】超还原翻唱,翻唱;翻唱;翻唱,翻唱,177032,354,163,0,0,84
4004,137429365,火山哥哥,万物皆可游戏！！（视频只发B站，其他视频平台如有同名均为假冒！）,我把杰哥不要做成了跑酷游戏！是新游戏哦？让我康康！;我把高级特工穿山甲做成了游戏！玩新游戏多是一件美事啊~;我把哥谭噩梦做成了游戏，焯！IGN评分:6.6,单机游戏;单机游戏;单机游戏,单机游戏,646353,353,19,0,0,5
1011,7514413,小强凌凌柒,"月厨JO厨一枚，全平台玩家，
喜欢开心的玩游戏，做让人开心的视频！",【自制字幕】Fate GuDaGuDa Order drama CD;【FGO中文】动画「从漫画了解！Fate/Grand Order」;2022迦勒底新春会,官方延伸;综合;手机游戏,官方延伸,252951,353,309,2,7,619
2615,14047839,喵教授ProfessorMeow,"寻找真理,发现真知.",118个元素的故事 No.31 液金战衣 镓;【科学3分钟】从新手村到老烟枪，你了解香烟吗？;划时代的贡献——锂离子电池【2019年诺贝尔化学奖解读】,科学科普;科学科普;科学科普,科学科普,99207,353,146,0,18,115
5357,13410681,翻车的宫酱,谢谢你的关注！微博@翻车的七宫https://weibo.com/u/5678828345,【宫酱】可以做你的女友吗？?;【宫酱】双马尾可以撩你吗?So Crazy?完全疯了;听说你想看女生 J O J O 立  ！up商场挑战竟差点被带走,明星舞蹈;明星舞蹈;日常,明星舞蹈,203358,353,45,0,0,116
3241,2149665,杰克威胁taiga,不入流的游戏up | 愿人类荣耀长存 | 前游戏媒体从业,「尼尔:机械纪元」寄叶部队为什么要戴黑色眼罩？;《蔚蓝》如何用横版机制表达“抑郁”？【故事驱动03】;歧视与反歧视，浅谈「尼尔」系列的平权理念,单机游戏;单机游戏;单机游戏,单机游戏,45163,352,228,0,11,688
4169,3127528,空耳狂魔,努力生草中，有好的创意欢迎私信告诉我~ 商务请加微信yihanxueli,我是33娘，我已经报警了！;??? ：说不说！？;??喝奶而已??,短片·手书·配音;MMD·3D;短片·手书·配音,短片,1871267,352,294,0,0,106
1983,100825369,十万个品牌故事,看品牌故事，品商业百态，联系VX：swgppgs02,【十万个品牌故事12】大疆：仅仅十年让世界瞩目，究竟是什么技术让世界同行自愧不如;【十万个品牌故事43】我们自己的故事;【十万个品牌故事58】AMD：在所有的高科技故事中，它是最可怕的那个,数码;数码;科工机械,数码,449347,352,580,0,26,242
1301,50121112,梦想家小瓜子,商务合作/推广请加QQ：1776560162，粉丝群：288715633,【猩球崛起/高燃集锦】坦克时代来临-我不是工具人;大锤挥锤教学&一招制敌-《上分秘典》第四期之【莱因哈特左键教学-逆向锤】;猩猩连拍太简单，看完就去打职业【温斯顿原始暴怒教学】-《上分秘典》第三期,电子竞技;电子竞技;电子竞技,电子竞技,98050,351,762,0,0,221
89,486183,排骨教主,排骨教主，名传千古，千秋万代，一统江湖,【排骨】红妆（年度原创中国风虐狗巨作，骨妹骨哥一起给大家拜个早年！）;【排骨】续;【排骨】入画（中国风+电音+戏腔，真人MV）,原创音乐;原创音乐;原创音乐,原创音乐,3103256,351,200,82,0,51
91,2612610,凶残的红叶,云看番（恶搞为主）、杂谈系列（写作文）、新番吐糟（扫雷）,【红叶闲谈】黑盾勇？我嘴之勇者同意了吗？揭开爽文不爽的秘密！ 18期;【云看番】7分钟带你忘记 鬼灭之刃第1集;十月新番谁最丑？ 键在手，跟我走，骂烂番，斗疯狗！,综合;综合;综合,综合,324855,351,183,0,0,61
3750,770689,织衣织衣织,暂无简介,,,暂无tag,13018,350,550,0,189,2432
730,2123631024,辻蓝佳音瑠_channel,?SwordUnionProject?来自日本的德国混血吸血鬼（人間と吸血鬼の子！）??某个酒吧的代理店长??联系方法见公告,?SHIRO?歌ってみた;辻藍かねる?奢侈病?歌ってみた;?FAKE?歌ってみた,翻唱;翻唱;翻唱,翻唱,52732,349,86,6,6,462
3979,113362335,宝剑嫂,梦想是可爱充满全世界,【嫂】网骗女孩的自我修养;【讨好型人格？社交0情商？】毕业后才明白的残酷真相 | 干货篇 | 人际交往，你踩过这些雷吗？;【嫂】口红富婆的此生挚爱top12！|高级少女感|黄皮显白0失误指南||良心分享,美妆护肤;日常;美妆护肤,美妆护肤,4122869,348,248,0,0,146
3406,27380,钻头V会长,一个喜欢整活的游戏up主 希望我的视频可以给大家带来快乐 催更群1085215198,第一次碧蓝航线S赛—哈曼杯开幕 你们怎么不ban绫波啊！;超超超年度巨作 碧蓝航线大电影 双法之战 宣传片;开年巨作 历时两月用碧蓝还原洛洛历险记主题曲！碧蓝机战王！,手机游戏;手机游戏;手机游戏,手机游戏,208792,347,154,0,0,1227
3193,2851020,_糖小V_,不要被我甜到糖化了哦～chuuu！ 粉丝群:703093237 围脖:小V尚未放弃治疗,【糖小V】AIAIAI??爱酱cos【3D人工智能哦~】;【糖小V】小鹿乱撞??甜美又性感;【糖小V】春天 少女 樱花 Shake it！忍住不要笑！,宅舞;舞蹈综合;舞蹈综合,宅舞,283765,347,153,0,0,256
